order_id,restaurant_id,customer_id,carrier_id,customer_lat,customer_lon,date,time,is_peak_time,is_weekend,carrier_vehicle,shopping_cart,coupon_discount,order_price,shortest_distance_to_customer,travel_time_minutes,restaurant_rating,delivery_charges
ORD136351,REST1034,CUST09391,COUR4053,-37.8081942,144.96046280000002,2020-07-20,04:17:08,0,0,Car,"[('butter chicken', 1), ('dehati chicken', 1)]",0,30.41,2472.0,6,,3.4967
ORD234520,REST1455,CUST08200,COUR0392,-37.819169099999996,145.005214,2020-08-16,00:31:38,0,1,Bike,"[('fish', 3), ('chicken stew', 1), ('sea food', 3)]",10,81.9,,22,,
ORD054525,REST1034,CUST00622,COUR2979,-37.799333399999995,144.9259476,2020-11-26,12:59:20,1,0,Motorbike,"[('paneer lababdar', 3), ('palak paneer', 3), ('dehati chicken', 1)]",45,59.07,2245.0,4,,4.3012
ORD150823,REST1034,CUST00139,COUR1526,-37.804957,144.9713032,2020-05-12,11:40:13,0,0,Motorbike,"[('paneer lababdar', 3), ('butter chicken', 3)]",45,56.595,3980.0,8,,3.3602
ORD055461,REST1046,CUST03996,COUR4893,-37.824324600000004,144.9439659,2020-03-20,09:53:24,0,0,Car,"[('chicken curry', 2), ('beef chilli', 2), ('fried rice', 1), ('french fries', 2)]",0,74.88,,2,,
ORD043423,REST0348,CUST07026,COUR2662,-37.8038014,144.95738500000002,2020-06-01,11:44:10,0,0,Car,"[('kheer', 3), ('mutton curry', 2)]",0,61.23,2721.0,7,,3.5388
ORD230674,REST1046,CUST11884,COUR3660,-37.8113336,145.0086784,2020-03-21,20:34:17,0,1,Bike,"[('fried rice', 3), ('chicken curry', 3)]",0,46.08,,36,,
ORD082715,REST1046,CUST11949,COUR4861,-37.8161635,145.0099421,2020-02-13,19:54:43,1,0,Bike,"[('fish fingers', 1), ('beef chilli', 3)]",40,26.22,,36,,
ORD343373,REST1034,CUST02691,COUR4571,-37.8001731,144.9684564,2020-09-21,10:17:08,0,0,Motorbike,"[('paneer lababdar', 1), ('manchurian', 3), ('palak paneer', 3)]",0,113.33,3857.0,8,,3.3248
ORD104139,REST1046,CUST12735,COUR3330,-37.8152417,144.9276167,2020-08-29,11:32:18,0,1,Motorbike,"[('fried rice', 3), ('fish fingers', 1), ('beef chilli', 3), ('murgh ghee roast', 1)]",10,69.093,1996.0,4,,4.0296
ORD150085,REST0931,CUST06177,COUR2736,-37.8131314,144.9358897,2020-11-05,10:21:05,0,0,Car,"[('idli', 2), ('vada', 1)]",0,57.93,5261.0,13,,4.3798
ORD047566,REST0931,CUST07594,COUR2644,-37.813296,144.93868940000002,2020-10-31,08:22:25,0,1,Bike,"[('idli', 2), ('tea', 1)]",20,39.632,5057.0,25,,5.9336
ORD030963,REST1034,CUST01179,COUR1330,-37.80401129999999,144.98219430000003,2020-03-14,19:15:09,1,1,Bike,"[('mango lassi', 3), ('palak paneer', 2)]",45,41.52,4745.0,24,,7.413
ORD137212,REST1046,CUST08608,COUR0574,-37.8015617,144.9967754,2020-08-18,14:06:35,0,0,Motorbike,"[('chicken curry', 1), ('fried rice', 1), ('beef chilli', 2), ('french fries', 1)]",0,49.7,6888.0,14,,4.0996
ORD213290,REST0348,CUST07842,COUR2637,-37.816662,144.984051,2020-05-10,15:25:42,0,1,Car,"[('kheer', 2), ('paneer tikka', 3), ('chole bhature', 2)]",40,64.98,4205.0,10,,4.8888
ORD197637,REST0348,CUST06070,COUR2643,-37.806754299999994,144.94142309999998,2020-07-31,08:26:22,0,0,Motorbike,"[('chicken tikka', 3), ('lassi', 2), ('paan ice cream', 1), ('dal makhani', 1)]",40,50.076,2026.0,4,,2.899
ORD208548,REST1046,CUST01707,COUR1670,-37.822987899999994,144.9998041,2020-06-23,07:42:51,0,0,Car,"[('murgh ghee roast', 3), ('french fries', 3), ('beef chilli', 2)]",20,77.528,6187.0,15,,3.886
ORD163255,REST1034,CUST02272,COUR2908,-37.8190576,144.96424530000002,2020-11-29,21:41:32,0,1,Bike,"[('manchurian', 1), ('chilli chicken', 2)]",0,36.2,,15,,
ORD117860,REST1034,CUST02785,COUR2681,-37.79980870000001,144.96716630000003,2020-09-07,22:13:11,0,0,Bike,"[('palak paneer', 2), ('mango lassi', 3), ('chilli chicken', 1), ('manchurian', 2)]",0,108.95,,19,,
ORD161937,REST0931,CUST03697,COUR2405,-37.8008412,145.01485449999998,2020-09-28,00:51:25,0,0,Car,"[('filter coffee', 2), ('butter masala dosa', 2)]",45,31.537,3500.0,8,,3.6733
ORD279745,REST0931,CUST08737,COUR4645,-37.8034374,144.9526287,2020-06-07,05:44:10,0,1,Motorbike,"[('upma', 3), ('tea', 2), ('vada', 3)]",0,169.48,2924.0,6,,3.9299
ORD286609,REST0931,CUST00579,COUR1960,-37.8102648,144.95965990000002,2020-06-25,08:54:03,0,0,Car,"[('tea', 3), ('masala dosa', 2), ('chole', 3), ('upma', 3)]",20,179.064,2617.0,6,,2.952
ORD161140,REST1034,CUST04055,COUR2394,-37.8205902,144.9830457,2020-11-09,01:42:51,0,0,Motorbike,"[('manchurian', 3), ('butter chicken', 1), ('dehati chicken', 1), ('paneer lababdar', 2)]",10,72.225,5068.0,10,,3.6932
ORD206972,REST0931,CUST00383,COUR4508,-37.8131806,144.9477548,2020-12-06,01:27:01,0,1,Bike,"[('idli', 1), ('vada', 1), ('tea', 2)]",10,65.124,4748.0,24,,6.0495
ORD324280,REST1455,CUST01410,COUR4589,-37.8155142,144.9738261,2020-07-27,00:27:41,0,0,Car,"[('egg roast', 2), ('chicken curry', 2), ('sea food', 3), ('chicken stew', 1)]",40,89.13,1932.0,5,,3.0769
ORD330626,REST0931,CUST03118,COUR1910,-37.81449370000001,144.9882813,2020-03-28,18:07:54,1,1,Motorbike,"[('filter coffee', 2), ('butter masala dosa', 2), ('chole', 3)]",0,121.0,2616.0,5,,5.5975
ORD189394,REST0348,CUST04500,COUR3309,-37.8222965,144.9679305,2020-01-06,08:14:30,0,0,Bike,"[('paneer tikka', 3), ('chicken tikka', 3), ('mutton curry', 2)]",10,99.819,2943.0,15,,4.2939
ORD152268,REST1046,CUST09753,COUR1334,-37.8091352,144.981439,2020-11-02,15:57:21,0,0,Bike,"[('murgh ghee roast', 2), ('fried rice', 3), ('french fries', 2), ('chicken curry', 3)]",45,54.835,4881.0,24,,5.1905
ORD195500,REST1046,CUST05806,COUR4229,-37.8143041,144.9776345,2020-12-03,09:13:50,0,0,Bike,"[('chicken curry', 1), ('fried rice', 1)]",20,12.288,,21,,
ORD067257,REST1034,CUST11735,COUR2581,-37.822232,144.98289609999998,2020-10-07,22:56:42,0,0,Motorbike,"[('manchurian', 3), ('butter chicken', 3), ('mango lassi', 1), ('palak paneer', 2)]",0,162.57,,10,,
ORD120126,REST0931,CUST13766,COUR0760,-37.813825200000004,144.9574021,2020-05-29,17:00:39,0,0,Bike,"[('idli', 2), ('butter masala dosa', 1)]",0,42.49,2967.0,15,,4.0192
ORD035882,REST1034,CUST03311,COUR0835,-37.8004292,144.95093880000002,2020-09-10,17:44:10,0,0,Bike,"[('manchurian', 1), ('butter chicken', 3), ('palak paneer', 3)]",40,94.506,,13,,
ORD284240,REST0931,CUST03793,COUR0846,-37.823281200000004,144.938265,2020-06-14,13:11:12,1,1,Bike,"[('idli', 2), ('upma', 2)]",0,77.8,5580.0,28,,7.9273
ORD261303,REST1455,CUST05046,COUR4998,-37.809816999999995,144.97295390000002,2020-05-12,14:30:19,0,0,Car,"[('fish', 1), ('appam', 3), ('sea food', 2)]",20,63.6,1213.0,3,,3.1704
ORD062486,REST1034,CUST01744,COUR3284,-37.815396299999996,144.9417271,2020-12-08,01:23:04,0,0,Bike,"[('palak paneer', 1), ('butter chicken', 3), ('mango lassi', 1), ('paneer lababdar', 3)]",10,122.562,847.0,4,,2.882
ORD142532,REST1046,CUST03244,COUR1640,-37.8046197,144.98844509999998,2020-10-24,07:27:01,0,1,Motorbike,"[('draught beer', 3), ('french fries', 1), ('beef chilli', 3), ('fried rice', 1)]",0,69.16,5847.0,12,,4.5931
ORD319459,REST1455,CUST04620,COUR2957,-37.805695899999996,144.9406411,2020-02-25,18:23:44,1,0,Motorbike,"[('chicken stew', 3), ('appam', 2)]",40,54.552,4001.0,8,,4.7159
ORD184100,REST1034,CUST07718,COUR0021,-37.7997658,144.9551981,2020-05-11,00:23:44,0,0,Car,"[('chilli chicken', 1), ('palak paneer', 2), ('dehati chicken', 1), ('butter chicken', 3)]",0,141.57,2798.0,7,,3.0562
ORD118794,REST1034,CUST10569,COUR0888,-37.806742799999995,144.9322051,2020-05-05,19:27:01,1,0,Car,"[('butter chicken', 1), ('manchurian', 1)]",0,34.98,1209.0,3,,4.7146
ORD153229,REST1034,CUST07528,COUR3522,-37.8173765,144.94597199999998,2020-03-26,00:35:36,0,0,Motorbike,"[('palak paneer', 3), ('dehati chicken', 2)]",40,50.634,1345.0,3,,3.315
ORD007850,REST1034,CUST13638,COUR2040,-37.821451700000004,144.93409619999997,2020-03-11,17:12:31,0,0,Motorbike,"[('paneer lababdar', 3), ('palak paneer', 3), ('dehati chicken', 2)]",40,67.842,1977.0,4,,3.5398
ORD006579,REST0931,CUST07477,COUR4768,-37.808218100000005,145.00962880000003,2020-11-06,06:23:44,0,0,Car,"[('masala dosa', 1), ('idli', 3)]",20,59.52,3485.0,8,,3.5092
ORD162529,REST1455,CUST09703,COUR4713,-37.807593100000005,145.0081699,2020-09-09,07:27:01,0,0,Bike,"[('appam', 2), ('chicken curry', 1), ('beef fry', 3), ('fish', 2)]",10,108.036,3999.0,20,,4.6871
ORD197817,REST1455,CUST06914,COUR1737,-37.805805799999995,144.9558722,2020-06-09,05:56:02,0,0,Bike,"[('fish', 3), ('chicken stew', 2), ('sea food', 2), ('beef fry', 2)]",40,79.854,,11,,
ORD232252,REST0348,CUST12832,COUR3669,-37.8001972,144.9354185,2020-02-24,08:06:35,0,0,Bike,"[('butter chicken', 3), ('paneer tikka', 1), ('kheer', 2)]",0,75.52,4912.0,25,,4.9618
ORD282623,REST0931,CUST07759,COUR3426,-37.8135759,144.96423080000002,2020-01-05,11:24:23,0,1,Car,"[('butter masala dosa', 3), ('idli', 2), ('masala dosa', 2), ('filter coffee', 3)]",0,167.09,2530.0,6,,4.4875
ORD235551,REST1046,CUST10430,COUR3257,-37.8179445,144.96679609999998,2020-11-12,20:50:06,0,0,Motorbike,"[('french fries', 1), ('beef chilli', 3), ('murgh ghee roast', 2)]",45,33.264,3038.0,6,,3.1152
ORD154348,REST0348,CUST00296,COUR0456,-37.802664899999996,144.95578730000003,2020-12-15,07:03:17,0,0,Car,"[('dal makhani', 3), ('chole bhature', 1), ('butter chicken', 2)]",0,78.26,2760.0,7,,3.3684
ORD254028,REST1034,CUST08537,COUR2114,-37.820244,144.97887230000003,2020-09-01,11:04:36,0,0,Bike,"[('paneer lababdar', 1), ('manchurian', 1)]",0,19.8,4699.0,23,,5.0372
ORD082447,REST1455,CUST01652,COUR0023,-37.816741,145.0088132,2020-01-04,11:40:13,0,1,Motorbike,"[('fish', 2), ('beef fry', 2), ('sea food', 1)]",0,67.79,,9,,
ORD051626,REST1455,CUST00425,COUR3911,-37.8186225,144.9817465,2020-06-15,04:09:13,0,0,Motorbike,"[('sea food', 1), ('chicken curry', 2), ('fish', 1), ('chicken stew', 2)]",0,106.92,2734.0,5,,3.5709
ORD240076,REST0931,CUST12400,COUR2240,-37.8097389,144.9463419,2020-10-02,14:50:06,0,0,Car,"[('idli', 3), ('butter masala dosa', 1), ('masala dosa', 3), ('tea', 1)]",40,87.558,3869.0,9,,3.7257
ORD167704,REST0931,CUST13205,COUR0772,-37.820513399999996,144.9772144,2020-08-12,21:33:37,0,0,Motorbike,"[('filter coffee', 2), ('tea', 3), ('upma', 3), ('butter masala dosa', 2)]",40,102.174,3192.0,6,,3.3914
ORD091671,REST1046,CUST13713,COUR4241,-37.815592200000005,144.9665938,2020-05-05,07:11:12,0,0,Car,"[('beef chilli', 1), ('fish fingers', 3)]",0,65.18,3177.0,8,,3.3067
ORD054185,REST0348,CUST06345,COUR3943,-37.8070489,144.95830569999998,2020-02-15,03:45:29,0,1,Car,"[('chole bhature', 3), ('chicken tikka', 3), ('mutton curry', 2), ('dal makhani', 3)]",45,79.646,2556.0,6,,4.5922
ORD220358,REST0931,CUST00352,COUR2809,-37.8206866,144.9847261,2020-02-12,04:52:44,0,0,Car,"[('upma', 1), ('butter masala dosa', 3), ('filter coffee', 3)]",20,86.384,,7,,
ORD109894,REST1034,CUST03829,COUR4643,-37.8104122,144.98826630000002,2020-07-19,02:14:30,0,1,Car,"[('dehati chicken', 2), ('paneer lababdar', 3), ('manchurian', 2)]",20,48.4,5152.0,12,,5.0024
ORD217582,REST1455,CUST03794,COUR0813,-37.8232994,144.9380257,2020-10-08,07:15:09,0,0,Bike,"[('fish', 1), ('sea food', 1), ('chicken curry', 1)]",40,26.49,5360.0,27,,5.444
ORD253863,REST1046,CUST09843,COUR2257,-37.807709,144.97320630000002,2020-12-21,03:53:24,0,0,Motorbike,"[('fried rice', 3), ('murgh ghee roast', 3), ('draught beer', 2)]",0,63.33,4481.0,9,,3.6589
ORD200172,REST1046,CUST06052,COUR0688,-37.8052479,144.94095769999998,2020-11-14,14:22:25,0,1,Car,"[('beef chilli', 2), ('french fries', 2)]",45,28.71,3155.0,8,,4.1373
ORD277769,REST1034,CUST08991,COUR4116,-37.8129222,144.95984230000002,2020-07-23,20:38:14,0,0,Car,"[('mango lassi', 1), ('manchurian', 2)]",0,29.41,,6,,
ORD082442,REST1455,CUST00719,COUR3355,-37.8030876,144.9296926,2020-02-11,18:11:52,1,0,Bike,"[('sea food', 3), ('chicken curry', 2), ('fish', 3)]",40,66.984,4402.0,22,,6.1512
ORD151732,REST1455,CUST10862,COUR0325,-37.8011421,144.9682916,2020-08-05,02:18:27,0,0,Bike,"[('appam', 3), ('sea food', 3)]",0,84.54,661.0,3,,3.0815
ORD298400,REST1046,CUST11704,COUR3795,-37.809808200000006,144.9930308,2020-07-18,02:30:19,0,1,Motorbike,"[('murgh ghee roast', 2), ('chicken curry', 1), ('french fries', 2)]",10,54.846,5766.0,12,,5.0026
ORD101891,REST1046,CUST11917,COUR2793,-37.8056943,144.9772061,2020-02-27,20:26:22,0,0,Motorbike,"[('fish fingers', 2), ('beef chilli', 1), ('draught beer', 1)]",0,52.38,4817.0,10,,3.7814
ORD185755,REST1034,CUST01579,COUR3238,-37.822313799999996,144.9967983,2020-06-26,05:24:23,0,0,Car,"[('mango lassi', 1), ('butter chicken', 3), ('chilli chicken', 2)]",10,98.199,6245.0,15,,4.0186
ORD312942,REST1455,CUST09925,COUR2530,-37.8047445,144.9837319,2020-07-24,14:54:03,0,0,Bike,"[('egg roast', 1), ('chicken curry', 1)]",45,23.375,1481.0,7,,3.861
ORD170216,REST0931,CUST01897,COUR4006,-37.8246794,144.9923015,2020-11-02,21:29:40,0,0,Car,"[('vada', 3), ('idli', 2), ('chole', 1), ('butter masala dosa', 1)]",0,135.92,3709.0,9,,3.199
ORD195530,REST1455,CUST01259,COUR2429,-37.7990458,144.9783525,2020-04-18,16:29:00,0,1,Car,"[('fish', 3), ('beef fry', 2)]",0,62.75,563.0,1,,3.9599
ORD100751,REST1034,CUST04688,COUR1433,-37.795421399999995,144.9311334,2020-04-18,11:28:21,0,1,Car,"[('chilli chicken', 1), ('manchurian', 3), ('mango lassi', 3)]",0,70.49,,5,,
ORD326444,REST1034,CUST02283,COUR1107,-37.819322,144.96295780000003,2020-06-21,18:39:33,1,1,Bike,"[('manchurian', 1), ('mango lassi', 2)]",0,28.1,,15,,
ORD013961,REST0931,CUST13601,COUR0893,-37.8031667,145.00449740000002,2020-09-02,23:00:39,0,0,Motorbike,"[('tea', 1), ('butter masala dosa', 1)]",40,14.586,,5,,
ORD056184,REST0931,CUST11462,COUR2090,-37.8135859,145.0120655,2020-06-24,17:16:29,0,0,Bike,"[('filter coffee', 1), ('tea', 1)]",0,35.72,4361.0,22,,5.0089
ORD261707,REST1034,CUST05483,COUR0587,-37.8119176,145.0096674,2020-12-21,01:42:51,0,0,Car,"[('mango lassi', 2), ('butter chicken', 1)]",0,42.6,,17,,
ORD044388,REST0348,CUST07717,COUR1731,-37.79979470000001,144.9552864,2020-02-18,00:07:54,0,0,Car,"[('makke ki roti', 3), ('chicken tikka', 3), ('chole bhature', 3)]",0,145.59,3012.0,7,,3.4602
ORD129680,REST1455,CUST05438,COUR3052,-37.814206799999994,144.9638208,2020-07-11,16:32:58,0,1,Bike,"[('fish', 2), ('egg roast', 2), ('appam', 2)]",0,89.66,2265.0,11,,5.3924
ORD114913,REST0931,CUST00789,COUR3739,-37.79878660000001,144.9688961,2020-09-16,18:43:30,1,0,Car,"[('butter masala dosa', 2), ('filter coffee', 1)]",0,37.3,1159.0,3,,4.8207
ORD080769,REST1046,CUST06794,COUR4906,-37.804230700000005,144.9717294,2020-04-15,05:28:21,0,0,Car,"[('draught beer', 1), ('murgh ghee roast', 3)]",20,26.424,,12,,
ORD293112,REST1455,CUST03105,COUR0920,-37.810769799999996,144.98623840000002,2020-11-21,08:42:11,0,1,Bike,"[('egg roast', 3), ('appam', 2), ('sea food', 2)]",0,121.43,2233.0,11,,4.711
ORD266618,REST1046,CUST08922,COUR3698,-37.81315479999999,144.9683603,2020-08-29,13:50:46,1,1,Motorbike,"[('fried rice', 1), ('fish fingers', 2), ('french fries', 2), ('draught beer', 2)]",0,94.08,,7,,
ORD011827,REST1034,CUST06999,COUR1201,-37.808395399999995,144.9549645,2020-09-04,15:37:34,0,0,Bike,"[('mango lassi', 3), ('butter chicken', 1)]",40,30.918,1922.0,10,,4.0865
ORD243574,REST1455,CUST08786,COUR1563,-37.7999196,144.9626861,2020-06-14,16:52:44,0,1,Motorbike,"[('chicken curry', 3), ('fish', 1), ('chicken stew', 2), ('egg roast', 2)]",0,156.92,1191.0,2,,3.7878
ORD104389,REST1034,CUST04695,COUR2811,-37.7987608,144.9198481,2020-07-19,09:29:40,0,1,Car,"[('manchurian', 2), ('paneer lababdar', 2), ('dehati chicken', 2), ('mango lassi', 1)]",0,59.87,,6,,
ORD244040,REST1455,CUST01765,COUR2299,-37.808881400000004,144.9711115,2020-05-14,12:55:23,1,0,Motorbike,"[('chicken curry', 3), ('chicken stew', 3), ('appam', 3)]",40,100.404,1264.0,3,,4.5604
ORD344168,REST1455,CUST07132,COUR3846,-37.802533700000005,144.9445452,2020-03-29,13:58:40,1,1,Car,"[('chicken stew', 1), ('beef fry', 2)]",0,56.28,3036.0,7,,6.0828
ORD246995,REST0931,CUST09326,COUR0420,-37.8156406,144.9581999,2020-07-27,00:35:36,0,0,Car,"[('tea', 1), ('butter masala dosa', 1)]",45,13.371,3103.0,7,,3.3143
ORD083910,REST1455,CUST12603,COUR0745,-37.804390000000005,144.9487149,2020-01-05,05:40:13,0,1,Car,"[('sea food', 3), ('beef fry', 1), ('appam', 2)]",40,52.92,2833.0,7,,4.7855
ORD263839,REST1455,CUST13444,COUR4288,-37.81868370000001,144.9427816,2020-06-21,20:18:27,0,1,Motorbike,"[('appam', 1), ('chicken stew', 3)]",0,76.93,4130.0,8,,4.7715
ORD235374,REST1046,CUST12109,COUR4773,-37.816956899999994,145.0060124,2020-12-02,23:00:39,0,0,Bike,"[('fish fingers', 1), ('draught beer', 3), ('fried rice', 2), ('beef chilli', 2)]",20,56.064,6738.0,34,,5.9814
ORD059245,REST1455,CUST07607,COUR3711,-37.81206829999999,144.9383555,2020-07-21,03:49:27,0,0,Car,"[('appam', 2), ('chicken curry', 1), ('chicken stew', 2), ('beef fry', 3)]",0,143.7,4628.0,11,,3.913
ORD041613,REST0931,CUST11769,COUR0014,-37.8196909,144.968279,2020-09-12,06:35:36,0,1,Bike,"[('upma', 1), ('idli', 2)]",0,55.83,2943.0,15,,5.1342
ORD273403,REST0348,CUST05509,COUR0252,-37.8144465,144.9619518,2020-07-26,17:32:18,0,1,Motorbike,"[('chole bhature', 1), ('chicken tikka', 3)]",0,51.2,2069.0,4,,4.2637
ORD139189,REST1034,CUST02947,COUR2881,-37.7989968,144.97788219999998,2020-04-11,04:44:50,0,1,Motorbike,"[('paneer lababdar', 3), ('mango lassi', 1), ('manchurian', 3)]",0,68.33,4718.0,9,,4.4299
ORD027785,REST1046,CUST02759,COUR3895,-37.8085721,145.0042747,2020-11-21,09:37:34,0,1,Bike,"[('chicken curry', 1), ('draught beer', 3)]",20,20.688,6995.0,35,,7.1285
ORD029536,REST0348,CUST10544,COUR0490,-37.804491999999996,144.9478087,2020-04-03,13:19:07,1,0,Motorbike,"[('kheer', 1), ('paan ice cream', 3), ('makke ki roti', 1), ('paneer tikka', 1)]",0,99.22,2187.0,4,,4.8276
ORD226416,REST1046,CUST04663,COUR0860,-37.8065701,144.93098369999998,2020-10-31,08:06:35,0,1,Bike,"[('french fries', 3), ('fish fingers', 1)]",0,72.56,,14,,
ORD233493,REST0348,CUST12542,COUR4482,-37.818772100000004,144.9535272,2020-09-08,17:32:18,0,0,Bike,"[('chicken tikka', 2), ('makke ki roti', 3)]",0,89.35,1324.0,7,,3.4285
ORD227348,REST1455,CUST05190,COUR1843,-37.822767600000006,144.9579929,2020-07-28,07:15:09,0,0,Motorbike,"[('egg roast', 3), ('chicken stew', 1), ('appam', 2)]",40,68.418,3692.0,7,,3.4856
ORD349154,REST0348,CUST12909,COUR0236,-37.8086595,144.9446236,2020-03-26,18:35:36,1,0,Car,"[('chole bhature', 2), ('makke ki roti', 3), ('lassi', 3), ('butter chicken', 2)]",0,141.28,1636.0,4,,4.6261
ORD129853,REST0931,CUST00703,COUR1703,-37.8101954,144.9971252,2020-10-17,00:55:23,0,1,Motorbike,"[('idli', 3), ('butter masala dosa', 3)]",10,69.012,2818.0,6,,4.5557
ORD231678,REST0348,CUST13278,COUR2898,-37.819131899999995,144.9773398,2020-10-05,00:39:33,0,0,Car,"[('kheer', 2), ('makke ki roti', 2), ('butter chicken', 1), ('chicken tikka', 2)]",0,104.54,,9,,
ORD276280,REST0348,CUST04292,COUR1838,-37.824163,144.990076,2020-09-28,04:21:05,0,0,Bike,"[('butter chicken', 2), ('chicken tikka', 1), ('mutton curry', 3)]",40,39.576,4926.0,25,,5.0201
ORD147829,REST1455,CUST00020,COUR1372,-37.807229299999996,144.9534308,2020-06-21,16:32:58,0,1,Car,"[('egg roast', 3), ('fish', 1), ('appam', 1), ('chicken stew', 1)]",0,109.19,,6,,
ORD026656,REST1046,CUST07458,COUR0085,-37.8019174,144.97733190000002,2020-03-16,15:53:24,0,0,Car,"[('draught beer', 3), ('fried rice', 1), ('beef chilli', 1), ('french fries', 2)]",45,38.797,,13,,
ORD125342,REST0931,CUST06490,COUR1467,-37.825771,144.9828691,2020-09-15,23:40:13,0,0,Car,"[('upma', 2), ('masala dosa', 3)]",0,114.77,,9,,
ORD137121,REST1034,CUST13883,COUR4259,-37.8168724,144.9699267,2020-06-28,06:11:52,0,1,Car,"[('paneer lababdar', 1), ('palak paneer', 1), ('chilli chicken', 2), ('butter chicken', 2)]",0,109.35,3708.0,9,,4.2824
ORD279965,REST0348,CUST13201,COUR4584,-37.81989,144.97692780000003,2020-03-17,02:30:19,0,0,Bike,"[('mutton curry', 3), ('butter chicken', 1)]",0,43.23,,18,,
ORD056318,REST1455,CUST02288,COUR2794,-37.8190725,144.964908,2020-01-22,16:21:05,0,0,Motorbike,"[('appam', 1), ('egg roast', 1)]",20,28.544,2875.0,6,,3.5179
ORD182253,REST1455,CUST11675,COUR1263,-37.8212268,144.9885721,2020-01-19,23:48:07,0,1,Motorbike,"[('sea food', 3), ('chicken curry', 3), ('egg roast', 3)]",45,93.538,3269.0,7,,4.3213
ORD290589,REST0348,CUST03805,COUR3263,-37.8190369,144.9433207,2020-09-06,12:59:20,1,1,Bike,"[('paneer tikka', 1), ('lassi', 3), ('butter chicken', 1), ('mutton curry', 3)]",0,86.54,,1,,
ORD051906,REST0931,CUST02294,COUR4914,-37.8176644,144.9705281,2020-11-18,02:18:27,0,0,Bike,"[('butter masala dosa', 2), ('vada', 1), ('upma', 2)]",0,85.27,3105.0,16,,4.1285
ORD209448,REST0931,CUST04490,COUR3080,-37.8219224,144.96852030000002,2020-01-20,10:32:58,0,0,Bike,"[('tea', 3), ('filter coffee', 3), ('butter masala dosa', 2)]",40,74.652,3208.0,16,,4.2316
ORD163539,REST1034,CUST04419,COUR0203,-37.824603,144.9456639,2020-01-29,07:46:48,0,0,Bike,"[('chilli chicken', 1), ('paneer lababdar', 3), ('manchurian', 3), ('dehati chicken', 2)]",40,50.232,2294.0,11,,3.8401
ORD127192,REST1046,CUST12807,COUR1253,-37.799655200000004,144.93712419999997,2020-10-13,14:30:19,0,0,Car,"[('fried rice', 2), ('fish fingers', 1)]",45,19.283,3681.0,9,,3.7143
ORD173247,REST1046,CUST05380,COUR2988,-37.8144545,144.95489369999999,2020-08-24,13:46:48,1,0,Motorbike,"[('murgh ghee roast', 1), ('beef chilli', 1), ('draught beer', 3)]",40,21.438,2670.0,5,,4.5869
ORD275125,REST1455,CUST06404,COUR4619,-37.8026155,145.00515009999998,2020-06-15,07:15:09,0,0,Car,"[('chicken curry', 1), ('beef fry', 1), ('egg roast', 1), ('fish', 2)]",0,78.45,3129.0,8,,3.545
ORD262645,REST1046,CUST11205,COUR0205,-37.8007405,144.9439472,2020-03-26,11:12:31,0,0,Bike,"[('french fries', 2), ('fried rice', 2)]",45,28.49,,18,,
ORD232298,REST0348,CUST07247,COUR0574,-37.8225161,144.9477043,2020-11-20,16:13:11,0,0,Motorbike,"[('dal makhani', 2), ('lassi', 2)]",0,45.48,,2,,
ORD074976,REST0931,CUST07166,COUR4421,-37.8029596,144.9491929,2020-09-11,14:18:27,0,0,Motorbike,"[('butter masala dosa', 2), ('vada', 2), ('filter coffee', 2), ('chole', 3)]",0,169.14,3235.0,6,,3.0108
ORD286773,REST1046,CUST06315,COUR2300,-37.806141700000005,144.95612409999998,2020-07-15,09:21:45,0,0,Car,"[('french fries', 1), ('fried rice', 1), ('murgh ghee roast', 2)]",40,26.28,,8,,
ORD107143,REST0348,CUST02308,COUR3597,-37.8116759,144.9454851,2020-07-02,13:23:04,1,0,Bike,"[('chicken tikka', 2), ('dal makhani', 2)]",0,52.64,,9,,
ORD064847,REST0348,CUST10033,COUR4470,-37.8053969,144.9839811,2020-08-25,18:39:33,1,0,Bike,"[('butter chicken', 2), ('makke ki roti', 3)]",20,68.904,,23,,
ORD103448,REST1034,CUST03245,COUR4479,-37.8021102,144.9888496,2020-08-21,12:27:41,1,0,Car,"[('butter chicken', 3), ('dehati chicken', 3), ('palak paneer', 2)]",0,139.93,5548.0,13,,5.7778
ORD076501,REST1455,CUST04178,COUR4511,-37.8236861,144.982575,2020-10-05,02:06:35,0,0,Car,"[('egg roast', 1), ('fish', 3), ('appam', 1)]",10,56.817,,8,,
ORD166958,REST0348,CUST10433,COUR0661,-37.818422999999996,144.9656354,2020-06-12,20:38:14,0,0,Car,"[('butter chicken', 3), ('paneer tikka', 1), ('lassi', 1)]",0,57.81,,6,,
ORD064006,REST0348,CUST02295,COUR1830,-37.817534,144.9704597,2020-04-23,09:45:29,0,0,Bike,"[('kheer', 1), ('chicken tikka', 3)]",0,49.66,,14,,
ORD282239,REST0931,CUST06548,COUR2278,-37.824434100000005,144.9846125,2020-01-14,16:09:13,0,0,Motorbike,"[('tea', 3), ('vada', 1)]",20,56.888,,7,,
ORD101399,REST1046,CUST02338,COUR0093,-37.807004600000006,145.0037858,2020-04-06,06:00:00,0,0,Car,"[('fried rice', 2), ('murgh ghee roast', 3), ('chicken curry', 3), ('french fries', 3)]",0,118.47,7252.0,17,,4.3017
